video_name,algorithm,frame_idx,timestamp_sec,scene_person_mode,lighting_mode,active_kpt_count,gt_labeled_count,gt_occluded_count,gt_bbox_x,gt_bbox_y,gt_bbox_w,gt_bbox_h,gt_area,pred_person_count,matched_pred_found,match_method,matched_pred_score,n_eval_kpt,n_missing_pred_kpt,oks,pck,pck_correct_count,pck_alpha,latency_ms,fps_inst,status,notes
SP_T_DudukBerdiri_2,blazepose,0,0.000000,single,bright,12,12,0,511.310000,307.770000,116.140000,303.120000,35204.356800,1,1,direct,0.969510,12,0,0.767172,1.000000,12,0.200000,28.910400,34.589629,ok,
SP_T_DudukBerdiri_2,blazepose,1,0.033311,single,bright,12,12,0,511.310000,307.770000,116.140000,303.120000,35204.356800,1,1,direct,0.968503,12,0,0.782298,1.000000,12,0.200000,30.619500,32.658926,ok,
SP_T_DudukBerdiri_2,blazepose,2,0.066622,single,bright,12,12,0,511.310000,307.770000,116.140000,303.120000,35204.356800,1,1,direct,0.971130,12,0,0.790249,1.000000,12,0.200000,28.819500,34.698728,ok,
SP_T_DudukBerdiri_2,blazepose,3,0.099933,single,bright,12,12,0,511.310000,307.770000,116.140000,303.120000,35204.356800,1,1,direct,0.968185,12,0,0.740773,1.000000,12,0.200000,28.891600,34.612136,ok,
SP_T_DudukBerdiri_2,blazepose,4,0.133244,single,bright,12,12,0,511.310000,307.770000,116.140000,303.120000,35204.356800,1,1,direct,0.972497,12,0,0.794594,1.000000,12,0.200000,28.724600,34.813366,ok,
SP_T_DudukBerdiri_2,blazepose,5,0.166556,single,bright,12,12,0,511.310000,307.770000,116.140000,303.120000,35204.356800,1,1,direct,0.966599,12,0,0.733734,1.000000,12,0.200000,28.553500,35.021976,ok,
SP_T_DudukBerdiri_2,blazepose,6,0.199867,single,bright,12,12,0,511.310000,307.770000,116.140000,303.120000,35204.356800,1,1,direct,0.946617,12,0,0.739711,1.000000,12,0.200000,29.058900,34.412865,ok,
SP_T_DudukBerdiri_2,blazepose,7,0.233178,single,bright,12,12,0,511.310000,307.770000,116.140000,303.120000,35204.356800,1,1,direct,0.947028,12,0,0.716332,1.000000,12,0.200000,29.281200,34.151606,ok,
SP_T_DudukBerdiri_2,blazepose,8,0.266489,single,bright,12,12,0,511.310000,307.770000,116.140000,303.120000,35204.356800,1,1,direct,0.954443,12,0,0.722137,1.000000,12,0.200000,29.660200,33.715214,ok,
SP_T_DudukBerdiri_2,blazepose,9,0.299800,single,bright,12,12,0,511.310000,307.770000,116.140000,303.120000,35204.356800,1,1,direct,0.956747,12,0,0.726148,1.000000,12,0.200000,29.457800,33.946866,ok,
SP_T_DudukBerdiri_2,blazepose,10,0.333111,single,bright,12,12,0,511.310000,307.770000,116.140000,303.120000,35204.356800,1,1,direct,0.960427,12,0,0.754351,1.000000,12,0.200000,28.348000,35.275857,ok,
SP_T_DudukBerdiri_2,blazepose,11,0.366422,single,bright,12,12,0,511.120000,307.350000,116.470000,303.470000,35345.150900,1,1,direct,0.953322,12,0,0.755488,1.000000,12,0.200000,28.442700,35.158406,ok,
SP_T_DudukBerdiri_2,blazepose,12,0.399733,single,bright,12,12,0,510.920000,306.930000,116.810000,303.830000,35490.382300,1,1,direct,0.952369,12,0,0.743574,1.000000,12,0.200000,28.644800,34.910350,ok,
SP_T_DudukBerdiri_2,blazepose,13,0.433044,single,bright,12,12,0,510.730000,306.500000,117.150000,304.190000,35635.858500,1,1,direct,0.949851,12,0,0.758166,1.000000,12,0.200000,29.884000,33.462723,ok,
SP_T_DudukBerdiri_2,blazepose,14,0.466356,single,bright,12,12,0,510.530000,306.080000,117.490000,304.540000,35780.404600,1,1,direct,0.956125,12,0,0.775051,1.000000,12,0.200000,28.766300,34.762900,ok,
SP_T_DudukBerdiri_2,blazepose,15,0.499667,single,bright,12,12,0,510.330000,305.660000,117.830000,304.890000,35925.188700,1,1,direct,0.962079,12,0,0.726955,1.000000,12,0.200000,28.694100,34.850370,ok,
SP_T_DudukBerdiri_2,blazepose,16,0.532978,single,bright,12,12,0,510.140000,305.730000,118.110000,304.760000,35995.203600,1,1,direct,0.967177,12,0,0.746551,1.000000,12,0.200000,28.908500,34.591902,ok,
SP_T_DudukBerdiri_2,blazepose,17,0.566289,single,bright,12,12,0,509.940000,305.810000,118.390000,304.610000,36062.777900,1,1,direct,0.968204,12,0,0.759422,1.000000,12,0.200000,29.149000,34.306494,ok,
SP_T_DudukBerdiri_2,blazepose,18,0.599600,single,bright,12,12,0,509.740000,305.880000,118.680000,304.470000,36134.499600,1,1,direct,0.964494,12,0,0.742749,1.000000,12,0.200000,30.824300,32.441937,ok,
SP_T_DudukBerdiri_2,blazepose,19,0.632911,single,bright,12,12,0,509.550000,305.960000,118.960000,304.330000,36203.096800,1,1,direct,0.970367,12,0,0.745279,1.000000,12,0.200000,31.467900,31.778415,ok,
SP_T_DudukBerdiri_2,blazepose,20,0.666222,single,bright,12,12,0,509.020000,306.040000,119.580000,304.180000,36373.844400,1,1,direct,0.952319,12,0,0.744119,1.000000,12,0.200000,29.890600,33.455334,ok,
SP_T_DudukBerdiri_2,blazepose,21,0.699533,single,bright,12,12,0,508.490000,306.110000,120.200000,304.040000,36545.608000,1,1,direct,0.956306,12,0,0.734202,1.000000,12,0.200000,30.998700,32.259417,ok,
SP_T_DudukBerdiri_2,blazepose,22,0.732844,single,bright,12,12,0,507.960000,306.190000,120.820000,303.890000,36715.989800,1,1,direct,0.971222,12,0,0.759213,1.000000,12,0.200000,29.820900,33.533529,ok,
SP_T_DudukBerdiri_2,blazepose,23,0.766156,single,bright,12,12,0,507.430000,306.270000,121.430000,303.750000,36884.362500,1,1,direct,0.966059,12,0,0.728959,1.000000,12,0.200000,28.819200,34.699089,ok,
SP_T_DudukBerdiri_2,blazepose,24,0.799467,single,bright,12,12,0,507.830000,306.340000,121.140000,303.610000,36779.315400,1,1,direct,0.948819,12,0,0.700511,0.916667,11,0.200000,28.943500,34.550072,ok,
SP_T_DudukBerdiri_2,blazepose,25,0.832778,single,bright,12,12,0,508.230000,306.420000,120.840000,303.460000,36670.106400,1,1,direct,0.956602,12,0,0.705298,0.916667,11,0.200000,28.391100,35.222306,ok,
SP_T_DudukBerdiri_2,blazepose,26,0.866089,single,bright,12,12,0,508.620000,306.490000,120.550000,303.320000,36565.226000,1,1,direct,0.965077,12,0,0.716296,1.000000,12,0.200000,28.502400,35.084765,ok,
SP_T_DudukBerdiri_2,blazepose,27,0.899400,single,bright,12,12,0,509.020000,306.570000,120.250000,303.180000,36457.395000,1,1,direct,0.955660,12,0,0.685685,0.916667,11,0.200000,30.033500,33.296153,ok,
SP_T_DudukBerdiri_2,blazepose,28,0.932711,single,bright,12,12,0,509.420000,302.780000,119.410000,306.900000,36646.929000,1,1,direct,0.927113,12,0,0.700162,1.000000,12,0.200000,28.834800,34.680317,ok,
SP_T_DudukBerdiri_2,blazepose,29,0.966022,single,bright,12,12,0,509.810000,298.980000,118.580000,310.630000,36834.505400,1,1,direct,0.912932,12,0,0.671655,0.833333,10,0.200000,29.463900,33.939838,ok,
SP_T_DudukBerdiri_2,blazepose,30,0.999333,single,bright,12,12,0,510.210000,295.190000,117.740000,314.350000,37011.569000,1,1,direct,0.860420,12,0,0.687529,0.833333,10,0.200000,29.247800,34.190606,ok,
SP_T_DudukBerdiri_2,blazepose,31,1.032644,single,bright,12,12,0,510.610000,291.390000,116.900000,318.090000,37184.721000,1,1,direct,0.937436,12,0,0.691601,0.916667,11,0.200000,28.692800,34.851949,ok,
SP_T_DudukBerdiri_2,blazepose,32,1.065956,single,bright,12,12,0,510.610000,284.710000,116.900000,324.700000,37957.430000,1,1,direct,0.931275,12,0,0.714446,0.833333,10,0.200000,29.564400,33.824465,ok,
SP_T_DudukBerdiri_2,blazepose,33,1.099267,single,bright,12,12,0,510.610000,278.030000,116.900000,331.310000,38730.139000,1,1,direct,0.914939,12,0,0.718302,1.000000,12,0.200000,29.107200,34.355761,ok,
SP_T_DudukBerdiri_2,blazepose,34,1.132578,single,bright,12,12,0,510.610000,271.360000,116.900000,337.910000,39501.679000,1,1,direct,0.939095,12,0,0.723870,1.000000,12,0.200000,31.288600,31.960522,ok,
SP_T_DudukBerdiri_2,blazepose,35,1.165889,single,bright,12,12,0,509.660000,264.680000,117.850000,344.530000,40602.860500,1,1,direct,0.938616,12,0,0.705527,1.000000,12,0.200000,31.074300,32.180934,ok,
SP_T_DudukBerdiri_2,blazepose,36,1.199200,single,bright,12,12,0,507.300000,257.510000,121.810000,351.300000,42791.853000,1,1,direct,0.927048,12,0,0.762330,1.000000,12,0.200000,30.448600,32.842232,ok,
SP_T_DudukBerdiri_2,blazepose,37,1.232511,single,bright,12,12,0,503.990000,250.350000,127.170000,358.070000,45535.761900,1,1,direct,0.930963,12,0,0.721350,1.000000,12,0.200000,31.975200,31.274238,ok,
