video_name,algorithm,frame_idx,timestamp_sec,status,matched_pred_found,match_method,matched_pred_score,keypoint_idx,keypoint_name,is_active,is_eval_joint,gt_v,gt_x,gt_y,pred_v,pred_x,pred_y,distance_px,pck_threshold_px,pck_correct,oks_sigma,oks_term
MP_R_Yoga_1,blazepose,0,0.000000,ok,1,direct,0.879392,0,nose,1,1,2.000000,637.320000,240.640000,2.000000,619.968567,249.279892,19.383497,45.301786,1,0.026000,0.004443
MP_R_Yoga_1,blazepose,0,0.000000,ok,1,direct,0.879392,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,636.250534,241.720870,,,,0.025000,
MP_R_Yoga_1,blazepose,0,0.000000,ok,1,direct,0.879392,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,597.520409,237.615695,,,,0.025000,
MP_R_Yoga_1,blazepose,0,0.000000,ok,1,direct,0.879392,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,633.172379,246.458187,,,,0.035000,
MP_R_Yoga_1,blazepose,0,0.000000,ok,1,direct,0.879392,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,588.244400,241.802344,,,,0.035000,
MP_R_Yoga_1,blazepose,0,0.000000,ok,1,direct,0.879392,5,left_shoulder,1,1,2.000000,687.850000,295.360000,2.000000,646.106033,296.538055,41.760586,45.301786,1,0.079000,0.065665
MP_R_Yoga_1,blazepose,0,0.000000,ok,1,direct,0.879392,6,right_shoulder,1,1,2.000000,590.530000,296.150000,2.000000,551.505737,278.135419,42.981603,45.301786,1,0.079000,0.055868
MP_R_Yoga_1,blazepose,0,0.000000,ok,1,direct,0.879392,7,left_elbow,1,1,2.000000,700.020000,370.260000,2.000000,661.775513,339.091451,49.336794,45.301786,0,0.072000,0.010297
MP_R_Yoga_1,blazepose,0,0.000000,ok,1,direct,0.879392,8,right_elbow,1,1,2.000000,579.980000,371.060000,2.000000,510.769348,310.154815,92.193036,45.301786,0,0.072000,0.000000
MP_R_Yoga_1,blazepose,0,0.000000,ok,1,direct,0.879392,9,left_wrist,1,1,2.000000,693.550000,446.620000,2.000000,638.670197,287.340953,168.468417,45.301786,0,0.062000,0.000000
MP_R_Yoga_1,blazepose,0,0.000000,ok,1,direct,0.879392,10,right_wrist,1,1,2.000000,586.720000,451.740000,2.000000,552.133484,282.896147,172.349859,45.301786,0,0.062000,0.000000
MP_R_Yoga_1,blazepose,0,0.000000,ok,1,direct,0.879392,11,left_hip,1,1,2.000000,668.700000,435.550000,2.000000,592.687416,433.695903,76.035193,45.301786,0,0.107000,0.007291
MP_R_Yoga_1,blazepose,0,0.000000,ok,1,direct,0.879392,12,right_hip,1,1,2.000000,616.640000,437.310000,2.000000,534.730949,420.313311,83.653930,45.301786,0,0.107000,0.002588
MP_R_Yoga_1,blazepose,0,0.000000,ok,1,direct,0.879392,13,left_knee,1,1,2.000000,672.860000,552.140000,2.000000,607.530060,541.978655,66.115460,45.301786,0,0.087000,0.003595
MP_R_Yoga_1,blazepose,0,0.000000,ok,1,direct,0.879392,14,right_knee,1,1,2.000000,619.570000,549.670000,2.000000,511.111755,503.549552,117.857060,45.301786,0,0.087000,0.000000
