video_name,algorithm,frame_idx,timestamp_sec,status,matched_pred_found,match_method,matched_pred_score,keypoint_idx,keypoint_name,is_active,is_eval_joint,gt_v,gt_x,gt_y,pred_v,pred_x,pred_y,distance_px,pck_threshold_px,pck_correct,oks_sigma,oks_term
MP_R_Jongkok_1,yolopose,0,0.000000,ok,1,gt_bbox_iou,0.894047,0,nose,0,0,0.000000,0.000000,0.000000,2.000000,640.675049,175.736526,,,,0.026000,
MP_R_Jongkok_1,yolopose,0,0.000000,ok,1,gt_bbox_iou,0.894047,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,651.022156,164.983154,,,,0.025000,
MP_R_Jongkok_1,yolopose,0,0.000000,ok,1,gt_bbox_iou,0.894047,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,630.582092,167.873932,,,,0.025000,
MP_R_Jongkok_1,yolopose,0,0.000000,ok,1,gt_bbox_iou,0.894047,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,674.175232,171.245605,,,,0.035000,
MP_R_Jongkok_1,yolopose,0,0.000000,ok,1,gt_bbox_iou,0.894047,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,625.080627,178.829819,,,,0.035000,
MP_R_Jongkok_1,yolopose,0,0.000000,ok,1,gt_bbox_iou,0.894047,5,left_shoulder,1,1,2.000000,714.830000,248.350000,2.000000,703.776062,242.649048,12.437460,43.979068,1,0.079000,0.773910
MP_R_Jongkok_1,yolopose,0,0.000000,ok,1,gt_bbox_iou,0.894047,6,right_shoulder,1,1,2.000000,603.430000,253.420000,2.000000,615.696655,248.475830,13.225568,43.979068,1,0.079000,0.748406
MP_R_Jongkok_1,yolopose,0,0.000000,ok,1,gt_bbox_iou,0.894047,7,left_elbow,1,1,2.000000,714.090000,337.340000,2.000000,715.653809,333.277283,4.353294,43.979068,1,0.072000,0.962904
MP_R_Jongkok_1,yolopose,0,0.000000,ok,1,gt_bbox_iou,0.894047,8,right_elbow,1,1,2.000000,593.420000,335.190000,2.000000,597.457458,333.032959,4.577543,43.979068,1,0.072000,0.959065
MP_R_Jongkok_1,yolopose,0,0.000000,ok,1,gt_bbox_iou,0.894047,9,left_wrist,1,1,2.000000,698.230000,412.100000,2.000000,700.409851,410.454773,2.731030,43.979068,1,0.062000,0.980136
MP_R_Jongkok_1,yolopose,0,0.000000,ok,1,gt_bbox_iou,0.894047,10,right_wrist,1,1,2.000000,606.540000,403.920000,2.000000,611.118225,406.006714,5.031354,43.979068,1,0.062000,0.934170
MP_R_Jongkok_1,yolopose,0,0.000000,ok,1,gt_bbox_iou,0.894047,11,left_hip,1,1,2.000000,689.100000,404.390000,2.000000,692.100769,412.449860,8.600346,43.979068,1,0.107000,0.935379
MP_R_Jongkok_1,yolopose,0,0.000000,ok,1,gt_bbox_iou,0.894047,12,right_hip,1,1,2.000000,630.550000,405.460000,2.000000,635.050842,414.778748,10.348751,43.979068,1,0.107000,0.907804
MP_R_Jongkok_1,yolopose,0,0.000000,ok,1,gt_bbox_iou,0.894047,13,left_knee,1,1,2.000000,701.650000,530.090000,2.000000,695.010864,530.803711,6.677388,43.979068,1,0.087000,0.940905
MP_R_Jongkok_1,yolopose,0,0.000000,ok,1,gt_bbox_iou,0.894047,14,right_knee,1,1,2.000000,634.660000,530.090000,2.000000,640.218872,532.713257,6.146750,43.979068,1,0.087000,0.949693
MP_R_Jongkok_1,yolopose,0,0.000000,ok,1,gt_bbox_iou,0.894047,15,left_ankle,1,1,2.000000,711.080000,645.470000,2.000000,705.075134,643.082031,6.462260,43.979068,1,0.089000,0.946943
MP_R_Jongkok_1,yolopose,0,0.000000,ok,1,gt_bbox_iou,0.894047,16,right_ankle,1,1,2.000000,654.770000,646.620000,2.000000,647.199585,642.125732,8.803955,43.979068,1,0.089000,0.903766
MP_R_Jongkok_1,yolopose,1,0.040454,ok,1,gt_bbox_iou,0.893659,0,nose,0,0,0.000000,0.000000,0.000000,2.000000,640.377869,175.505753,,,,0.026000,
MP_R_Jongkok_1,yolopose,1,0.040454,ok,1,gt_bbox_iou,0.893659,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,650.640808,164.822098,,,,0.025000,
MP_R_Jongkok_1,yolopose,1,0.040454,ok,1,gt_bbox_iou,0.893659,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,630.489197,167.740265,,,,0.025000,
MP_R_Jongkok_1,yolopose,1,0.040454,ok,1,gt_bbox_iou,0.893659,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,673.660034,171.267761,,,,0.035000,
MP_R_Jongkok_1,yolopose,1,0.040454,ok,1,gt_bbox_iou,0.893659,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,625.320251,178.845413,,,,0.035000,
MP_R_Jongkok_1,yolopose,1,0.040454,ok,1,gt_bbox_iou,0.893659,5,left_shoulder,1,1,2.000000,714.830000,248.350000,2.000000,703.676331,242.877136,12.424032,43.979068,1,0.079000,0.774339
MP_R_Jongkok_1,yolopose,1,0.040454,ok,1,gt_bbox_iou,0.893659,6,right_shoulder,1,1,2.000000,603.430000,253.420000,2.000000,615.342102,248.855408,12.756711,43.979068,1,0.079000,0.763665
MP_R_Jongkok_1,yolopose,1,0.040454,ok,1,gt_bbox_iou,0.893659,7,left_elbow,1,1,2.000000,714.090000,337.340000,2.000000,716.047607,332.905670,4.847217,43.979068,1,0.072000,0.954215
MP_R_Jongkok_1,yolopose,1,0.040454,ok,1,gt_bbox_iou,0.893659,8,right_elbow,1,1,2.000000,593.420000,335.190000,2.000000,596.426941,333.227417,3.590742,43.979068,1,0.072000,0.974610
MP_R_Jongkok_1,yolopose,1,0.040454,ok,1,gt_bbox_iou,0.893659,9,left_wrist,1,1,2.000000,698.230000,412.100000,2.000000,701.083679,410.186829,3.435653,43.979068,1,0.062000,0.968747
MP_R_Jongkok_1,yolopose,1,0.040454,ok,1,gt_bbox_iou,0.893659,10,right_wrist,1,1,2.000000,606.540000,403.920000,2.000000,610.661987,407.429596,5.413690,43.979068,1,0.062000,0.924189
MP_R_Jongkok_1,yolopose,1,0.040454,ok,1,gt_bbox_iou,0.893659,11,left_hip,1,1,2.000000,689.100000,404.390000,2.000000,692.210449,413.289490,9.427397,43.979068,1,0.107000,0.922867
MP_R_Jongkok_1,yolopose,1,0.040454,ok,1,gt_bbox_iou,0.893659,12,right_hip,1,1,2.000000,630.550000,405.460000,2.000000,635.228271,415.772186,11.323754,43.979068,1,0.107000,0.890643
MP_R_Jongkok_1,yolopose,1,0.040454,ok,1,gt_bbox_iou,0.893659,13,left_knee,1,1,2.000000,701.650000,530.090000,2.000000,694.583496,531.885986,7.291162,43.979068,1,0.087000,0.929948
MP_R_Jongkok_1,yolopose,1,0.040454,ok,1,gt_bbox_iou,0.893659,14,right_knee,1,1,2.000000,634.660000,530.090000,2.000000,640.670593,534.064148,7.205629,43.979068,1,0.087000,0.931525
MP_R_Jongkok_1,yolopose,1,0.040454,ok,1,gt_bbox_iou,0.893659,15,left_ankle,1,1,2.000000,711.080000,645.470000,2.000000,705.316162,643.586853,6.063668,43.979068,1,0.089000,0.953135
