video_name,algorithm,frame_idx,timestamp_sec,status,matched_pred_found,match_method,matched_pred_score,keypoint_idx,keypoint_name,is_active,is_eval_joint,gt_v,gt_x,gt_y,pred_v,pred_x,pred_y,distance_px,pck_threshold_px,pck_correct,oks_sigma,oks_term
SP_T_PushUp_1,alphapose,0,0.000000,ok,1,direct,3.027939,0,nose,0,0,0.000000,0.000000,0.000000,2.000000,831.505371,231.582916,,,,0.026000,
SP_T_PushUp_1,alphapose,0,0.000000,ok,1,direct,3.027939,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,839.290100,216.013474,,,,0.025000,
SP_T_PushUp_1,alphapose,0,0.000000,ok,1,direct,3.027939,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,831.505371,208.228745,,,,0.025000,
SP_T_PushUp_1,alphapose,0,0.000000,ok,1,direct,3.027939,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,815.935913,200.444031,,,,0.035000,
SP_T_PushUp_1,alphapose,0,0.000000,ok,1,direct,3.027939,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,792.581787,184.874573,,,,0.035000,
SP_T_PushUp_1,alphapose,0,0.000000,ok,1,direct,3.027939,5,left_shoulder,1,1,2.000000,753.360000,207.070000,2.000000,761.442871,223.798187,18.578618,65.888754,1,0.079000,0.775080
SP_T_PushUp_1,alphapose,0,0.000000,ok,1,direct,3.027939,6,right_shoulder,1,1,2.000000,684.080000,197.990000,2.000000,691.380371,208.228745,12.574868,65.888754,1,0.079000,0.889831
SP_T_PushUp_1,alphapose,0,0.000000,ok,1,direct,3.027939,7,left_elbow,1,1,2.000000,751.000000,309.340000,2.000000,753.658142,332.784302,23.594512,65.888754,1,0.072000,0.609738
SP_T_PushUp_1,alphapose,0,0.000000,ok,1,direct,3.027939,8,right_elbow,1,1,2.000000,676.480000,316.260000,2.000000,675.810913,340.569031,24.318237,65.888754,1,0.072000,0.591235
SP_T_PushUp_1,alphapose,0,0.000000,ok,1,direct,3.027939,9,left_wrist,1,1,2.000000,758.440000,412.480000,2.000000,753.658142,410.631531,5.126695,65.888754,1,0.062000,0.968992
SP_T_PushUp_1,alphapose,0,0.000000,ok,1,direct,3.027939,10,right_wrist,1,1,2.000000,680.210000,448.870000,2.000000,675.810913,441.770416,8.352009,65.888754,1,0.062000,0.919799
SP_T_PushUp_1,alphapose,0,0.000000,ok,1,direct,3.027939,11,left_hip,1,0,0.000000,837.480000,390.670000,2.000000,566.824829,286.075989,,,,0.107000,
SP_T_PushUp_1,alphapose,0,0.000000,ok,1,direct,3.027939,12,right_hip,1,1,2.000000,544.810000,255.920000,2.000000,527.901184,262.721802,18.225602,65.888754,1,0.107000,0.874887
SP_T_PushUp_1,alphapose,0,0.000000,ok,1,direct,3.027939,13,left_knee,1,0,0.000000,486.330000,347.040000,2.000000,450.053986,348.353760,,,,0.087000,
SP_T_PushUp_1,alphapose,0,0.000000,ok,1,direct,3.027939,14,right_knee,1,1,2.000000,437.420000,328.730000,2.000000,426.699799,332.784302,11.461243,65.888754,1,0.087000,0.923160
SP_T_PushUp_1,alphapose,0,0.000000,ok,1,direct,3.027939,15,left_ankle,1,0,0.000000,388.030000,368.690000,2.000000,387.776184,356.138489,,,,0.089000,
SP_T_PushUp_1,alphapose,0,0.000000,ok,1,direct,3.027939,16,right_ankle,1,1,2.000000,325.830000,364.580000,2.000000,333.283142,363.923187,7.482027,65.888754,1,0.089000,0.967966
SP_T_PushUp_1,alphapose,1,0.033312,ok,1,direct,3.021610,0,nose,0,0,0.000000,0.000000,0.000000,2.000000,832.060059,225.146408,,,,0.026000,
SP_T_PushUp_1,alphapose,1,0.033312,ok,1,direct,3.021610,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,839.853638,217.352829,,,,0.025000,
SP_T_PushUp_1,alphapose,1,0.033312,ok,1,direct,3.021610,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,832.060059,209.559250,,,,0.025000,
