video_name,algorithm,frame_idx,timestamp_sec,status,matched_pred_found,match_method,matched_pred_score,keypoint_idx,keypoint_name,is_active,is_eval_joint,gt_v,gt_x,gt_y,pred_v,pred_x,pred_y,distance_px,pck_threshold_px,pck_correct,oks_sigma,oks_term
MP_R_PushUp_1,mediapipe,0,0.000000,ok,1,gt_bbox_iou,0.901359,0,nose,0,0,0.000000,0.000000,0.000000,2.000000,807.656097,226.990907,,,,0.026000,
MP_R_PushUp_1,mediapipe,0,0.000000,ok,1,gt_bbox_iou,0.901359,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,816.089935,210.050354,,,,0.025000,
MP_R_PushUp_1,mediapipe,0,0.000000,ok,1,gt_bbox_iou,0.901359,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,813.522263,209.412589,,,,0.025000,
MP_R_PushUp_1,mediapipe,0,0.000000,ok,1,gt_bbox_iou,0.901359,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,801.009674,192.898850,,,,0.035000,
MP_R_PushUp_1,mediapipe,0,0.000000,ok,1,gt_bbox_iou,0.901359,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,797.750015,195.031829,,,,0.035000,
MP_R_PushUp_1,mediapipe,0,0.000000,ok,1,gt_bbox_iou,0.901359,5,left_shoulder,1,1,2.000000,740.010000,202.780000,2.000000,728.035126,201.082077,12.094650,66.530759,1,0.079000,0.899510
MP_R_PushUp_1,mediapipe,0,0.000000,ok,1,gt_bbox_iou,0.901359,6,right_shoulder,1,1,2.000000,686.040000,203.810000,2.000000,719.171371,225.918431,39.830522,66.530759,1,0.079000,0.317085
MP_R_PushUp_1,mediapipe,0,0.000000,ok,1,gt_bbox_iou,0.901359,7,left_elbow,1,1,2.000000,730.130000,307.920000,0.000000,711.107254,305.004222,,66.530759,0,0.072000,0.000000
MP_R_PushUp_1,mediapipe,0,0.000000,ok,1,gt_bbox_iou,0.901359,8,right_elbow,1,1,2.000000,674.840000,326.710000,2.000000,682.650070,327.515702,7.851519,66.530759,1,0.072000,0.947687
MP_R_PushUp_1,mediapipe,0,0.000000,ok,1,gt_bbox_iou,0.901359,9,left_wrist,1,1,2.000000,736.190000,406.630000,2.000000,723.014832,409.009795,13.388371,66.530759,1,0.062000,0.810020
