video_name,algorithm,frame_idx,timestamp_sec,status,matched_pred_found,match_method,matched_pred_score,keypoint_idx,keypoint_name,is_active,is_eval_joint,gt_v,gt_x,gt_y,pred_v,pred_x,pred_y,distance_px,pck_threshold_px,pck_correct,oks_sigma,oks_term
SP_R_Yoga_2,blazepose,0,0.000000,no_pred_match,0,none,0.000000,0,nose,1,1,2.000000,646.110000,224.600000,,,,,46.169796,0,0.026000,0.000000
SP_R_Yoga_2,blazepose,0,0.000000,no_pred_match,0,none,0.000000,1,left_eye,0,0,0.000000,0.000000,0.000000,,,,,,,0.025000,
SP_R_Yoga_2,blazepose,0,0.000000,no_pred_match,0,none,0.000000,2,right_eye,0,0,0.000000,0.000000,0.000000,,,,,,,0.025000,
SP_R_Yoga_2,blazepose,0,0.000000,no_pred_match,0,none,0.000000,3,left_ear,0,0,0.000000,0.000000,0.000000,,,,,,,0.035000,
SP_R_Yoga_2,blazepose,0,0.000000,no_pred_match,0,none,0.000000,4,right_ear,0,0,0.000000,0.000000,0.000000,,,,,,,0.035000,
SP_R_Yoga_2,blazepose,0,0.000000,no_pred_match,0,none,0.000000,5,left_shoulder,1,1,2.000000,692.650000,276.200000,,,,,46.169796,0,0.079000,0.000000
SP_R_Yoga_2,blazepose,0,0.000000,no_pred_match,0,none,0.000000,6,right_shoulder,1,1,2.000000,602.830000,281.910000,,,,,46.169796,0,0.079000,0.000000
SP_R_Yoga_2,blazepose,0,0.000000,no_pred_match,0,none,0.000000,7,left_elbow,1,1,2.000000,711.410000,350.800000,,,,,46.169796,0,0.072000,0.000000
SP_R_Yoga_2,blazepose,0,0.000000,no_pred_match,0,none,0.000000,8,right_elbow,1,1,2.000000,591.850000,352.930000,,,,,46.169796,0,0.072000,0.000000
SP_R_Yoga_2,blazepose,0,0.000000,no_pred_match,0,none,0.000000,9,left_wrist,1,1,2.000000,717.380000,418.510000,,,,,46.169796,0,0.062000,0.000000
SP_R_Yoga_2,blazepose,0,0.000000,no_pred_match,0,none,0.000000,10,right_wrist,1,1,2.000000,599.260000,419.620000,,,,,46.169796,0,0.062000,0.000000
SP_R_Yoga_2,blazepose,0,0.000000,no_pred_match,0,none,0.000000,11,left_hip,1,1,2.000000,681.440000,411.430000,,,,,46.169796,0,0.107000,0.000000
SP_R_Yoga_2,blazepose,0,0.000000,no_pred_match,0,none,0.000000,12,right_hip,1,1,2.000000,630.850000,414.020000,,,,,46.169796,0,0.107000,0.000000
SP_R_Yoga_2,blazepose,0,0.000000,no_pred_match,0,none,0.000000,13,left_knee,1,1,2.000000,682.270000,534.540000,,,,,46.169796,0,0.087000,0.000000
SP_R_Yoga_2,blazepose,0,0.000000,no_pred_match,0,none,0.000000,14,right_knee,1,1,2.000000,635.890000,535.180000,,,,,46.169796,0,0.087000,0.000000
SP_R_Yoga_2,blazepose,0,0.000000,no_pred_match,0,none,0.000000,15,left_ankle,1,1,2.000000,680.010000,646.300000,,,,,46.169796,0,0.089000,0.000000
SP_R_Yoga_2,blazepose,0,0.000000,no_pred_match,0,none,0.000000,16,right_ankle,1,1,2.000000,647.570000,649.130000,,,,,46.169796,0,0.089000,0.000000
SP_R_Yoga_2,blazepose,1,0.040402,no_pred_match,0,none,0.000000,0,nose,1,1,2.000000,646.110000,224.600000,,,,,46.230443,0,0.026000,0.000000
SP_R_Yoga_2,blazepose,1,0.040402,no_pred_match,0,none,0.000000,1,left_eye,0,0,0.000000,0.000000,0.000000,,,,,,,0.025000,
SP_R_Yoga_2,blazepose,1,0.040402,no_pred_match,0,none,0.000000,2,right_eye,0,0,0.000000,0.000000,0.000000,,,,,,,0.025000,
SP_R_Yoga_2,blazepose,1,0.040402,no_pred_match,0,none,0.000000,3,left_ear,0,0,0.000000,0.000000,0.000000,,,,,,,0.035000,
SP_R_Yoga_2,blazepose,1,0.040402,no_pred_match,0,none,0.000000,4,right_ear,0,0,0.000000,0.000000,0.000000,,,,,,,0.035000,
SP_R_Yoga_2,blazepose,1,0.040402,no_pred_match,0,none,0.000000,5,left_shoulder,1,1,2.000000,692.650000,276.200000,,,,,46.230443,0,0.079000,0.000000
SP_R_Yoga_2,blazepose,1,0.040402,no_pred_match,0,none,0.000000,6,right_shoulder,1,1,2.000000,602.830000,281.910000,,,,,46.230443,0,0.079000,0.000000
SP_R_Yoga_2,blazepose,1,0.040402,no_pred_match,0,none,0.000000,7,left_elbow,1,1,2.000000,711.740000,350.550000,,,,,46.230443,0,0.072000,0.000000
SP_R_Yoga_2,blazepose,1,0.040402,no_pred_match,0,none,0.000000,8,right_elbow,1,1,2.000000,591.850000,352.930000,,,,,46.230443,0,0.072000,0.000000
SP_R_Yoga_2,blazepose,1,0.040402,no_pred_match,0,none,0.000000,9,left_wrist,1,1,2.000000,717.710000,418.180000,,,,,46.230443,0,0.062000,0.000000
SP_R_Yoga_2,blazepose,1,0.040402,no_pred_match,0,none,0.000000,10,right_wrist,1,1,2.000000,599.260000,419.620000,,,,,46.230443,0,0.062000,0.000000
SP_R_Yoga_2,blazepose,1,0.040402,no_pred_match,0,none,0.000000,11,left_hip,1,1,2.000000,681.440000,411.430000,,,,,46.230443,0,0.107000,0.000000
SP_R_Yoga_2,blazepose,1,0.040402,no_pred_match,0,none,0.000000,12,right_hip,1,1,2.000000,630.850000,414.020000,,,,,46.230443,0,0.107000,0.000000
SP_R_Yoga_2,blazepose,1,0.040402,no_pred_match,0,none,0.000000,13,left_knee,1,1,2.000000,682.270000,534.540000,,,,,46.230443,0,0.087000,0.000000
SP_R_Yoga_2,blazepose,1,0.040402,no_pred_match,0,none,0.000000,14,right_knee,1,1,2.000000,635.890000,535.180000,,,,,46.230443,0,0.087000,0.000000
SP_R_Yoga_2,blazepose,1,0.040402,no_pred_match,0,none,0.000000,15,left_ankle,1,1,2.000000,680.010000,646.300000,,,,,46.230443,0,0.089000,0.000000
SP_R_Yoga_2,blazepose,1,0.040402,no_pred_match,0,none,0.000000,16,right_ankle,1,1,2.000000,647.570000,649.130000,,,,,46.230443,0,0.089000,0.000000
SP_R_Yoga_2,blazepose,2,0.080804,no_pred_match,0,none,0.000000,0,nose,1,1,2.000000,646.110000,224.600000,,,,,46.291010,0,0.026000,0.000000
SP_R_Yoga_2,blazepose,2,0.080804,no_pred_match,0,none,0.000000,1,left_eye,0,0,0.000000,0.000000,0.000000,,,,,,,0.025000,
SP_R_Yoga_2,blazepose,2,0.080804,no_pred_match,0,none,0.000000,2,right_eye,0,0,0.000000,0.000000,0.000000,,,,,,,0.025000,
SP_R_Yoga_2,blazepose,2,0.080804,no_pred_match,0,none,0.000000,3,left_ear,0,0,0.000000,0.000000,0.000000,,,,,,,0.035000,
SP_R_Yoga_2,blazepose,2,0.080804,no_pred_match,0,none,0.000000,4,right_ear,0,0,0.000000,0.000000,0.000000,,,,,,,0.035000,
SP_R_Yoga_2,blazepose,2,0.080804,no_pred_match,0,none,0.000000,5,left_shoulder,1,1,2.000000,692.650000,276.200000,,,,,46.291010,0,0.079000,0.000000
SP_R_Yoga_2,blazepose,2,0.080804,no_pred_match,0,none,0.000000,6,right_shoulder,1,1,2.000000,602.830000,281.910000,,,,,46.291010,0,0.079000,0.000000
SP_R_Yoga_2,blazepose,2,0.080804,no_pred_match,0,none,0.000000,7,left_elbow,1,1,2.000000,712.060000,350.310000,,,,,46.291010,0,0.072000,0.000000
SP_R_Yoga_2,blazepose,2,0.080804,no_pred_match,0,none,0.000000,8,right_elbow,1,1,2.000000,591.850000,352.930000,,,,,46.291010,0,0.072000,0.000000
SP_R_Yoga_2,blazepose,2,0.080804,no_pred_match,0,none,0.000000,9,left_wrist,1,1,2.000000,718.040000,417.860000,,,,,46.291010,0,0.062000,0.000000
SP_R_Yoga_2,blazepose,2,0.080804,no_pred_match,0,none,0.000000,10,right_wrist,1,1,2.000000,599.260000,419.620000,,,,,46.291010,0,0.062000,0.000000
SP_R_Yoga_2,blazepose,2,0.080804,no_pred_match,0,none,0.000000,11,left_hip,1,1,2.000000,681.440000,411.430000,,,,,46.291010,0,0.107000,0.000000
SP_R_Yoga_2,blazepose,2,0.080804,no_pred_match,0,none,0.000000,12,right_hip,1,1,2.000000,630.850000,414.020000,,,,,46.291010,0,0.107000,0.000000
SP_R_Yoga_2,blazepose,2,0.080804,no_pred_match,0,none,0.000000,13,left_knee,1,1,2.000000,682.270000,534.540000,,,,,46.291010,0,0.087000,0.000000
SP_R_Yoga_2,blazepose,2,0.080804,no_pred_match,0,none,0.000000,14,right_knee,1,1,2.000000,635.890000,535.180000,,,,,46.291010,0,0.087000,0.000000
SP_R_Yoga_2,blazepose,2,0.080804,no_pred_match,0,none,0.000000,15,left_ankle,1,1,2.000000,680.010000,646.300000,,,,,46.291010,0,0.089000,0.000000
SP_R_Yoga_2,blazepose,2,0.080804,no_pred_match,0,none,0.000000,16,right_ankle,1,1,2.000000,647.570000,649.130000,,,,,46.291010,0,0.089000,0.000000
SP_R_Yoga_2,blazepose,3,0.121207,no_pred_match,0,none,0.000000,0,nose,1,1,2.000000,646.110000,224.600000,,,,,46.351499,0,0.026000,0.000000
SP_R_Yoga_2,blazepose,3,0.121207,no_pred_match,0,none,0.000000,1,left_eye,0,0,0.000000,0.000000,0.000000,,,,,,,0.025000,
SP_R_Yoga_2,blazepose,3,0.121207,no_pred_match,0,none,0.000000,2,right_eye,0,0,0.000000,0.000000,0.000000,,,,,,,0.025000,
SP_R_Yoga_2,blazepose,3,0.121207,no_pred_match,0,none,0.000000,3,left_ear,0,0,0.000000,0.000000,0.000000,,,,,,,0.035000,
SP_R_Yoga_2,blazepose,3,0.121207,no_pred_match,0,none,0.000000,4,right_ear,0,0,0.000000,0.000000,0.000000,,,,,,,0.035000,
SP_R_Yoga_2,blazepose,3,0.121207,no_pred_match,0,none,0.000000,5,left_shoulder,1,1,2.000000,692.650000,276.200000,,,,,46.351499,0,0.079000,0.000000
SP_R_Yoga_2,blazepose,3,0.121207,no_pred_match,0,none,0.000000,6,right_shoulder,1,1,2.000000,602.830000,281.910000,,,,,46.351499,0,0.079000,0.000000
SP_R_Yoga_2,blazepose,3,0.121207,no_pred_match,0,none,0.000000,7,left_elbow,1,1,2.000000,712.390000,350.060000,,,,,46.351499,0,0.072000,0.000000
SP_R_Yoga_2,blazepose,3,0.121207,no_pred_match,0,none,0.000000,8,right_elbow,1,1,2.000000,591.850000,352.930000,,,,,46.351499,0,0.072000,0.000000
SP_R_Yoga_2,blazepose,3,0.121207,no_pred_match,0,none,0.000000,9,left_wrist,1,1,2.000000,718.370000,417.530000,,,,,46.351499,0,0.062000,0.000000
SP_R_Yoga_2,blazepose,3,0.121207,no_pred_match,0,none,0.000000,10,right_wrist,1,1,2.000000,599.260000,419.620000,,,,,46.351499,0,0.062000,0.000000
SP_R_Yoga_2,blazepose,3,0.121207,no_pred_match,0,none,0.000000,11,left_hip,1,1,2.000000,681.440000,411.430000,,,,,46.351499,0,0.107000,0.000000
SP_R_Yoga_2,blazepose,3,0.121207,no_pred_match,0,none,0.000000,12,right_hip,1,1,2.000000,630.850000,414.020000,,,,,46.351499,0,0.107000,0.000000
SP_R_Yoga_2,blazepose,3,0.121207,no_pred_match,0,none,0.000000,13,left_knee,1,1,2.000000,682.270000,534.540000,,,,,46.351499,0,0.087000,0.000000
SP_R_Yoga_2,blazepose,3,0.121207,no_pred_match,0,none,0.000000,14,right_knee,1,1,2.000000,635.890000,535.180000,,,,,46.351499,0,0.087000,0.000000
SP_R_Yoga_2,blazepose,3,0.121207,no_pred_match,0,none,0.000000,15,left_ankle,1,1,2.000000,680.010000,646.300000,,,,,46.351499,0,0.089000,0.000000
SP_R_Yoga_2,blazepose,3,0.121207,no_pred_match,0,none,0.000000,16,right_ankle,1,1,2.000000,647.570000,649.130000,,,,,46.351499,0,0.089000,0.000000
SP_R_Yoga_2,blazepose,4,0.161609,no_pred_match,0,none,0.000000,0,nose,1,1,2.000000,646.110000,224.600000,,,,,46.410079,0,0.026000,0.000000
SP_R_Yoga_2,blazepose,4,0.161609,no_pred_match,0,none,0.000000,1,left_eye,0,0,0.000000,0.000000,0.000000,,,,,,,0.025000,
SP_R_Yoga_2,blazepose,4,0.161609,no_pred_match,0,none,0.000000,2,right_eye,0,0,0.000000,0.000000,0.000000,,,,,,,0.025000,
SP_R_Yoga_2,blazepose,4,0.161609,no_pred_match,0,none,0.000000,3,left_ear,0,0,0.000000,0.000000,0.000000,,,,,,,0.035000,
SP_R_Yoga_2,blazepose,4,0.161609,no_pred_match,0,none,0.000000,4,right_ear,0,0,0.000000,0.000000,0.000000,,,,,,,0.035000,
SP_R_Yoga_2,blazepose,4,0.161609,no_pred_match,0,none,0.000000,5,left_shoulder,1,1,2.000000,692.650000,276.200000,,,,,46.410079,0,0.079000,0.000000
SP_R_Yoga_2,blazepose,4,0.161609,no_pred_match,0,none,0.000000,6,right_shoulder,1,1,2.000000,602.830000,281.910000,,,,,46.410079,0,0.079000,0.000000
SP_R_Yoga_2,blazepose,4,0.161609,no_pred_match,0,none,0.000000,7,left_elbow,1,1,2.000000,712.710000,349.820000,,,,,46.410079,0,0.072000,0.000000
SP_R_Yoga_2,blazepose,4,0.161609,no_pred_match,0,none,0.000000,8,right_elbow,1,1,2.000000,591.850000,352.930000,,,,,46.410079,0,0.072000,0.000000
SP_R_Yoga_2,blazepose,4,0.161609,no_pred_match,0,none,0.000000,9,left_wrist,1,1,2.000000,718.690000,417.200000,,,,,46.410079,0,0.062000,0.000000
SP_R_Yoga_2,blazepose,4,0.161609,no_pred_match,0,none,0.000000,10,right_wrist,1,1,2.000000,599.260000,419.620000,,,,,46.410079,0,0.062000,0.000000
SP_R_Yoga_2,blazepose,4,0.161609,no_pred_match,0,none,0.000000,11,left_hip,1,1,2.000000,681.440000,411.430000,,,,,46.410079,0,0.107000,0.000000
SP_R_Yoga_2,blazepose,4,0.161609,no_pred_match,0,none,0.000000,12,right_hip,1,1,2.000000,630.850000,414.020000,,,,,46.410079,0,0.107000,0.000000
SP_R_Yoga_2,blazepose,4,0.161609,no_pred_match,0,none,0.000000,13,left_knee,1,1,2.000000,682.270000,534.540000,,,,,46.410079,0,0.087000,0.000000
SP_R_Yoga_2,blazepose,4,0.161609,no_pred_match,0,none,0.000000,14,right_knee,1,1,2.000000,635.890000,535.180000,,,,,46.410079,0,0.087000,0.000000
SP_R_Yoga_2,blazepose,4,0.161609,no_pred_match,0,none,0.000000,15,left_ankle,1,1,2.000000,680.010000,646.300000,,,,,46.410079,0,0.089000,0.000000
SP_R_Yoga_2,blazepose,4,0.161609,no_pred_match,0,none,0.000000,16,right_ankle,1,1,2.000000,647.570000,649.130000,,,,,46.410079,0,0.089000,0.000000
SP_R_Yoga_2,blazepose,5,0.202011,no_pred_match,0,none,0.000000,0,nose,1,1,2.000000,646.110000,224.600000,,,,,46.470412,0,0.026000,0.000000
SP_R_Yoga_2,blazepose,5,0.202011,no_pred_match,0,none,0.000000,1,left_eye,0,0,0.000000,0.000000,0.000000,,,,,,,0.025000,
SP_R_Yoga_2,blazepose,5,0.202011,no_pred_match,0,none,0.000000,2,right_eye,0,0,0.000000,0.000000,0.000000,,,,,,,0.025000,
SP_R_Yoga_2,blazepose,5,0.202011,no_pred_match,0,none,0.000000,3,left_ear,0,0,0.000000,0.000000,0.000000,,,,,,,0.035000,
SP_R_Yoga_2,blazepose,5,0.202011,no_pred_match,0,none,0.000000,4,right_ear,0,0,0.000000,0.000000,0.000000,,,,,,,0.035000,
SP_R_Yoga_2,blazepose,5,0.202011,no_pred_match,0,none,0.000000,5,left_shoulder,1,1,2.000000,692.650000,276.200000,,,,,46.470412,0,0.079000,0.000000
SP_R_Yoga_2,blazepose,5,0.202011,no_pred_match,0,none,0.000000,6,right_shoulder,1,1,2.000000,602.830000,281.910000,,,,,46.470412,0,0.079000,0.000000
SP_R_Yoga_2,blazepose,5,0.202011,no_pred_match,0,none,0.000000,7,left_elbow,1,1,2.000000,713.040000,349.570000,,,,,46.470412,0,0.072000,0.000000
SP_R_Yoga_2,blazepose,5,0.202011,no_pred_match,0,none,0.000000,8,right_elbow,1,1,2.000000,591.850000,352.930000,,,,,46.470412,0,0.072000,0.000000
SP_R_Yoga_2,blazepose,5,0.202011,no_pred_match,0,none,0.000000,9,left_wrist,1,1,2.000000,719.020000,416.880000,,,,,46.470412,0,0.062000,0.000000
SP_R_Yoga_2,blazepose,5,0.202011,no_pred_match,0,none,0.000000,10,right_wrist,1,1,2.000000,599.260000,419.620000,,,,,46.470412,0,0.062000,0.000000
SP_R_Yoga_2,blazepose,5,0.202011,no_pred_match,0,none,0.000000,11,left_hip,1,1,2.000000,681.440000,411.430000,,,,,46.470412,0,0.107000,0.000000
SP_R_Yoga_2,blazepose,5,0.202011,no_pred_match,0,none,0.000000,12,right_hip,1,1,2.000000,630.850000,414.020000,,,,,46.470412,0,0.107000,0.000000
SP_R_Yoga_2,blazepose,5,0.202011,no_pred_match,0,none,0.000000,13,left_knee,1,1,2.000000,682.270000,534.540000,,,,,46.470412,0,0.087000,0.000000
SP_R_Yoga_2,blazepose,5,0.202011,no_pred_match,0,none,0.000000,14,right_knee,1,1,2.000000,635.890000,535.180000,,,,,46.470412,0,0.087000,0.000000
SP_R_Yoga_2,blazepose,5,0.202011,no_pred_match,0,none,0.000000,15,left_ankle,1,1,2.000000,680.010000,646.300000,,,,,46.470412,0,0.089000,0.000000
SP_R_Yoga_2,blazepose,5,0.202011,no_pred_match,0,none,0.000000,16,right_ankle,1,1,2.000000,647.570000,649.130000,,,,,46.470412,0,0.089000,0.000000
SP_R_Yoga_2,blazepose,6,0.242413,no_pred_match,0,none,0.000000,0,nose,1,1,2.000000,646.110000,224.600000,,,,,46.470412,0,0.026000,0.000000
SP_R_Yoga_2,blazepose,6,0.242413,no_pred_match,0,none,0.000000,1,left_eye,0,0,0.000000,0.000000,0.000000,,,,,,,0.025000,
SP_R_Yoga_2,blazepose,6,0.242413,no_pred_match,0,none,0.000000,2,right_eye,0,0,0.000000,0.000000,0.000000,,,,,,,0.025000,
SP_R_Yoga_2,blazepose,6,0.242413,no_pred_match,0,none,0.000000,3,left_ear,0,0,0.000000,0.000000,0.000000,,,,,,,0.035000,
SP_R_Yoga_2,blazepose,6,0.242413,no_pred_match,0,none,0.000000,4,right_ear,0,0,0.000000,0.000000,0.000000,,,,,,,0.035000,
SP_R_Yoga_2,blazepose,6,0.242413,no_pred_match,0,none,0.000000,5,left_shoulder,1,1,2.000000,692.650000,276.200000,,,,,46.470412,0,0.079000,0.000000
SP_R_Yoga_2,blazepose,6,0.242413,no_pred_match,0,none,0.000000,6,right_shoulder,1,1,2.000000,602.830000,281.910000,,,,,46.470412,0,0.079000,0.000000
SP_R_Yoga_2,blazepose,6,0.242413,no_pred_match,0,none,0.000000,7,left_elbow,1,1,2.000000,713.040000,349.570000,,,,,46.470412,0,0.072000,0.000000
SP_R_Yoga_2,blazepose,6,0.242413,no_pred_match,0,none,0.000000,8,right_elbow,1,1,2.000000,591.850000,352.930000,,,,,46.470412,0,0.072000,0.000000
