video_name,algorithm,frame_idx,timestamp_sec,status,matched_pred_found,match_method,matched_pred_score,keypoint_idx,keypoint_name,is_active,is_eval_joint,gt_v,gt_x,gt_y,pred_v,pred_x,pred_y,distance_px,pck_threshold_px,pck_correct,oks_sigma,oks_term
SP_R_Jongkok_1,efficientpose,0,0.000000,ok,1,direct,0.409930,0,nose,0,0,0.000000,0.000000,0.000000,2.000000,646.666687,193.333328,,,,0.026000,
SP_R_Jongkok_1,efficientpose,0,0.000000,ok,1,direct,0.409930,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,660.000000,180.000000,,,,0.025000,
SP_R_Jongkok_1,efficientpose,0,0.000000,ok,1,direct,0.409930,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,646.666687,180.000000,,,,0.025000,
SP_R_Jongkok_1,efficientpose,0,0.000000,ok,1,direct,0.409930,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,686.666687,193.333328,,,,0.035000,
SP_R_Jongkok_1,efficientpose,0,0.000000,ok,1,direct,0.409930,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,646.666687,193.333328,,,,0.035000,
SP_R_Jongkok_1,efficientpose,0,0.000000,ok,1,direct,0.409930,5,left_shoulder,1,1,2.000000,709.190000,248.720000,2.000000,700.000000,246.666672,9.416595,43.385473,1,0.079000,0.859878
SP_R_Jongkok_1,efficientpose,0,0.000000,ok,1,direct,0.409930,6,right_shoulder,1,1,2.000000,608.890000,251.460000,2.000000,646.666687,246.666672,38.079576,43.385473,1,0.079000,0.084693
SP_R_Jongkok_1,efficientpose,0,0.000000,ok,1,direct,0.409930,7,left_elbow,1,1,2.000000,717.210000,328.720000,2.000000,726.666687,353.333344,26.367510,43.385473,1,0.072000,0.240509
SP_R_Jongkok_1,efficientpose,0,0.000000,ok,1,direct,0.409930,8,right_elbow,1,1,2.000000,600.070000,325.210000,2.000000,686.666687,380.000000,102.474047,43.385473,0,0.072000,0.000000
SP_R_Jongkok_1,efficientpose,0,0.000000,ok,1,direct,0.409930,9,left_wrist,1,1,2.000000,700.490000,414.460000,2.000000,700.000000,393.333344,21.132338,43.385473,1,0.062000,0.291012
SP_R_Jongkok_1,efficientpose,0,0.000000,ok,1,direct,0.409930,10,right_wrist,1,1,2.000000,600.700000,407.490000,2.000000,660.000000,420.000000,60.605199,43.385473,0,0.062000,0.000039
SP_R_Jongkok_1,efficientpose,0,0.000000,ok,1,direct,0.409930,11,left_hip,1,1,2.000000,689.710000,406.890000,2.000000,700.000000,380.000000,28.791599,43.385473,1,0.107000,0.463329
SP_R_Jongkok_1,efficientpose,0,0.000000,ok,1,direct,0.409930,12,right_hip,1,1,2.000000,629.080000,410.550000,2.000000,673.333313,366.666656,62.322577,43.385473,0,0.107000,0.027197
SP_R_Jongkok_1,efficientpose,0,0.000000,ok,1,direct,0.409930,13,left_knee,1,1,2.000000,703.540000,524.530000,2.000000,686.666687,486.666656,41.452883,43.385473,1,0.087000,0.089618
SP_R_Jongkok_1,efficientpose,0,0.000000,ok,1,direct,0.409930,14,right_knee,1,1,2.000000,635.730000,529.730000,2.000000,660.000000,473.333344,61.397197,43.385473,0,0.087000,0.005033
SP_R_Jongkok_1,efficientpose,0,0.000000,ok,1,direct,0.409930,15,left_ankle,1,1,2.000000,711.420000,643.180000,2.000000,700.000000,633.333313,15.078914,43.385473,1,0.089000,0.737123
SP_R_Jongkok_1,efficientpose,0,0.000000,ok,1,direct,0.409930,16,right_ankle,1,1,2.000000,653.550000,650.440000,2.000000,673.333313,633.333313,26.153742,43.385473,1,0.089000,0.399497
