video_name,algorithm,frame_idx,timestamp_sec,status,matched_pred_found,match_method,matched_pred_score,keypoint_idx,keypoint_name,is_active,is_eval_joint,gt_v,gt_x,gt_y,pred_v,pred_x,pred_y,distance_px,pck_threshold_px,pck_correct,oks_sigma,oks_term
SP_T_Yoga_1,efficientpose,0,0.000000,ok,1,direct,0.336550,0,nose,1,1,2.000000,507.250000,298.100000,2.000000,513.333313,300.000000,6.373123,39.704362,1,0.026000,0.466604
SP_T_Yoga_1,efficientpose,0,0.000000,ok,1,direct,0.336550,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,513.333313,300.000000,,,,0.025000,
SP_T_Yoga_1,efficientpose,0,0.000000,ok,1,direct,0.336550,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,513.333313,286.666656,,,,0.025000,
SP_T_Yoga_1,efficientpose,0,0.000000,ok,1,direct,0.336550,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,513.333313,313.333344,,,,0.035000,
SP_T_Yoga_1,efficientpose,0,0.000000,ok,1,direct,0.336550,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,473.333344,313.333344,,,,0.035000,
SP_T_Yoga_1,efficientpose,0,0.000000,ok,1,direct,0.336550,5,left_shoulder,1,1,2.000000,550.820000,357.340000,2.000000,540.000000,366.666656,14.284919,39.704362,1,0.079000,0.660462
SP_T_Yoga_1,efficientpose,0,0.000000,ok,1,direct,0.336550,6,right_shoulder,1,1,2.000000,465.970000,359.240000,2.000000,500.000000,366.666656,34.830965,39.704362,1,0.079000,0.084906
SP_T_Yoga_1,efficientpose,0,0.000000,ok,1,direct,0.336550,7,left_elbow,1,1,2.000000,560.990000,416.310000,2.000000,526.666687,406.666656,35.652263,39.704362,1,0.072000,0.044568
SP_T_Yoga_1,efficientpose,0,0.000000,ok,1,direct,0.336550,8,right_elbow,1,1,2.000000,457.700000,418.810000,2.000000,486.666656,406.666656,31.409043,39.704362,1,0.072000,0.089427
SP_T_Yoga_1,efficientpose,0,0.000000,ok,1,direct,0.336550,9,left_wrist,1,1,2.000000,561.100000,472.040000,2.000000,513.333313,313.333344,165.739130,39.704362,0,0.062000,0.000000
SP_T_Yoga_1,efficientpose,0,0.000000,ok,1,direct,0.336550,10,right_wrist,1,1,2.000000,461.990000,476.050000,2.000000,513.333313,313.333344,170.624869,39.704362,0,0.062000,0.000000
SP_T_Yoga_1,efficientpose,0,0.000000,ok,1,direct,0.336550,11,left_hip,1,1,2.000000,532.540000,473.180000,2.000000,473.333344,460.000000,60.655920,39.704362,0,0.107000,0.016960
SP_T_Yoga_1,efficientpose,0,0.000000,ok,1,direct,0.336550,12,right_hip,1,1,2.000000,486.800000,473.140000,2.000000,473.333344,473.333344,13.468044,39.704362,1,0.107000,0.817913
SP_T_Yoga_1,efficientpose,0,0.000000,ok,1,direct,0.336550,13,left_knee,1,1,2.000000,533.040000,572.390000,2.000000,313.333344,246.666672,392.895281,39.704362,0,0.087000,0.000000
