video_name,algorithm,frame_idx,timestamp_sec,status,matched_pred_found,match_method,matched_pred_score,keypoint_idx,keypoint_name,is_active,is_eval_joint,gt_v,gt_x,gt_y,pred_v,pred_x,pred_y,distance_px,pck_threshold_px,pck_correct,oks_sigma,oks_term
SP_T_DudukBerdiri_1,openpose,0,0.000000,ok,1,gt_bbox_iou,0.818219,0,nose,0,0,0.000000,0.000000,0.000000,2.000000,535.372000,274.717000,,,,0.026000,
SP_T_DudukBerdiri_1,openpose,0,0.000000,ok,1,gt_bbox_iou,0.818219,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,543.162000,263.063000,,,,0.025000,
SP_T_DudukBerdiri_1,openpose,0,0.000000,ok,1,gt_bbox_iou,0.818219,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,523.525000,263.067000,,,,0.025000,
SP_T_DudukBerdiri_1,openpose,0,0.000000,ok,1,gt_bbox_iou,0.818219,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,551.012000,270.825000,,,,0.035000,
SP_T_DudukBerdiri_1,openpose,0,0.000000,ok,1,gt_bbox_iou,0.818219,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,496.128000,270.915000,,,,0.035000,
SP_T_DudukBerdiri_1,openpose,0,0.000000,ok,1,gt_bbox_iou,0.818219,5,left_shoulder,1,1,2.000000,570.750000,358.210000,2.000000,564.722000,345.341000,14.210839,47.956839,1,0.079000,0.754731
SP_T_DudukBerdiri_1,openpose,0,0.000000,ok,1,gt_bbox_iou,0.818219,6,right_shoulder,1,1,2.000000,473.490000,342.860000,2.000000,476.552000,339.498000,4.547405,47.956839,1,0.079000,0.971597
SP_T_DudukBerdiri_1,openpose,0,0.000000,ok,1,gt_bbox_iou,0.818219,7,left_elbow,1,1,2.000000,596.900000,443.800000,2.000000,590.253000,431.528000,13.956525,47.956839,1,0.072000,0.721262
SP_T_DudukBerdiri_1,openpose,0,0.000000,ok,1,gt_bbox_iou,0.818219,8,right_elbow,1,1,2.000000,481.220000,430.610000,2.000000,482.449000,437.348000,6.849167,47.956839,1,0.072000,0.924323
SP_T_DudukBerdiri_1,openpose,0,0.000000,ok,1,gt_bbox_iou,0.818219,9,left_wrist,1,1,2.000000,632.530000,481.350000,2.000000,631.372000,476.606000,4.883288,47.956839,1,0.062000,0.947482
SP_T_DudukBerdiri_1,openpose,0,0.000000,ok,1,gt_bbox_iou,0.818219,10,right_wrist,1,1,2.000000,526.990000,486.350000,2.000000,527.491000,490.244000,3.926097,47.956839,1,0.062000,0.965730
SP_T_DudukBerdiri_1,openpose,0,0.000000,ok,1,gt_bbox_iou,0.818219,11,left_hip,1,1,2.000000,542.440000,470.360000,2.000000,549.055000,482.406000,13.742792,47.956839,1,0.107000,0.866361
SP_T_DudukBerdiri_1,openpose,0,0.000000,ok,1,gt_bbox_iou,0.818219,12,right_hip,1,1,2.000000,470.160000,474.450000,2.000000,484.429000,482.490000,16.378216,47.956839,1,0.107000,0.815667
SP_T_DudukBerdiri_1,openpose,0,0.000000,ok,1,gt_bbox_iou,0.818219,13,left_knee,1,1,2.000000,651.160000,517.840000,2.000000,649.037000,513.822000,4.544387,47.956839,1,0.087000,0.976552
SP_T_DudukBerdiri_1,openpose,0,0.000000,ok,1,gt_bbox_iou,0.818219,14,right_knee,1,1,2.000000,537.750000,524.150000,2.000000,537.328000,527.533000,3.409219,47.956839,1,0.087000,0.986735
SP_T_DudukBerdiri_1,openpose,0,0.000000,ok,1,gt_bbox_iou,0.818219,15,left_ankle,1,1,2.000000,602.480000,649.710000,2.000000,607.831000,631.333000,19.140202,47.956839,1,0.089000,0.668847
SP_T_DudukBerdiri_1,openpose,0,0.000000,ok,1,gt_bbox_iou,0.818219,16,right_ankle,1,1,2.000000,530.960000,660.520000,2.000000,529.426000,656.825000,4.000773,47.956839,1,0.089000,0.982581
SP_T_DudukBerdiri_1,openpose,1,0.033047,ok,1,gt_bbox_iou,0.814610,0,nose,0,0,0.000000,0.000000,0.000000,2.000000,537.299000,274.717000,,,,0.026000,
SP_T_DudukBerdiri_1,openpose,1,0.033047,ok,1,gt_bbox_iou,0.814610,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,545.093000,263.070000,,,,0.025000,
SP_T_DudukBerdiri_1,openpose,1,0.033047,ok,1,gt_bbox_iou,0.814610,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,523.621000,263.074000,,,,0.025000,
SP_T_DudukBerdiri_1,openpose,1,0.033047,ok,1,gt_bbox_iou,0.814610,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,553.010000,270.826000,,,,0.035000,
SP_T_DudukBerdiri_1,openpose,1,0.033047,ok,1,gt_bbox_iou,0.814610,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,496.195000,272.754000,,,,0.035000,
SP_T_DudukBerdiri_1,openpose,1,0.033047,ok,1,gt_bbox_iou,0.814610,5,left_shoulder,1,1,2.000000,571.690000,358.600000,2.000000,564.756000,345.332000,14.970644,47.893180,1,0.079000,0.731163
SP_T_DudukBerdiri_1,openpose,1,0.033047,ok,1,gt_bbox_iou,0.814610,6,right_shoulder,1,1,2.000000,474.740000,343.400000,2.000000,476.567000,341.349000,2.746731,47.893180,1,0.079000,0.989515
SP_T_DudukBerdiri_1,openpose,1,0.033047,ok,1,gt_bbox_iou,0.814610,7,left_elbow,1,1,2.000000,596.580000,443.180000,2.000000,590.226000,431.521000,13.278012,47.893180,1,0.072000,0.743386
SP_T_DudukBerdiri_1,openpose,1,0.033047,ok,1,gt_bbox_iou,0.814610,8,right_elbow,1,1,2.000000,480.910000,432.250000,2.000000,482.443000,437.378000,5.352240,47.893180,1,0.072000,0.952960
SP_T_DudukBerdiri_1,openpose,1,0.033047,ok,1,gt_bbox_iou,0.814610,9,left_wrist,1,1,2.000000,632.970000,480.800000,2.000000,631.380000,476.612000,4.479670,47.893180,1,0.062000,0.955502
SP_T_DudukBerdiri_1,openpose,1,0.033047,ok,1,gt_bbox_iou,0.814610,10,right_wrist,1,1,2.000000,527.480000,485.950000,2.000000,527.478000,490.222000,4.272000,47.893180,1,0.062000,0.959449
SP_T_DudukBerdiri_1,openpose,1,0.033047,ok,1,gt_bbox_iou,0.814610,11,left_hip,1,1,2.000000,542.680000,470.670000,2.000000,549.063000,482.412000,13.364777,47.893180,1,0.107000,0.872815
SP_T_DudukBerdiri_1,openpose,1,0.033047,ok,1,gt_bbox_iou,0.814610,12,right_hip,1,1,2.000000,470.080000,474.210000,2.000000,486.331000,482.503000,18.244694,47.893180,1,0.107000,0.776075
SP_T_DudukBerdiri_1,openpose,1,0.033047,ok,1,gt_bbox_iou,0.814610,13,left_knee,1,1,2.000000,650.930000,517.690000,2.000000,649.026000,513.825000,4.308531,47.893180,1,0.087000,0.978842
SP_T_DudukBerdiri_1,openpose,1,0.033047,ok,1,gt_bbox_iou,0.814610,14,right_knee,1,1,2.000000,538.060000,523.920000,2.000000,537.330000,527.563000,3.715420,47.893180,1,0.087000,0.984223
SP_T_DudukBerdiri_1,openpose,1,0.033047,ok,1,gt_bbox_iou,0.814610,15,left_ankle,1,1,2.000000,602.430000,649.640000,2.000000,607.867000,631.332000,19.098268,47.893180,1,0.089000,0.669312
SP_T_DudukBerdiri_1,openpose,1,0.033047,ok,1,gt_bbox_iou,0.814610,16,right_ankle,1,1,2.000000,530.960000,660.480000,2.000000,529.473000,656.817000,3.953320,47.893180,1,0.089000,0.982943
SP_T_DudukBerdiri_1,openpose,2,0.066094,ok,1,gt_bbox_iou,0.814000,0,nose,0,0,0.000000,0.000000,0.000000,2.000000,539.206000,274.736000,,,,0.026000,
SP_T_DudukBerdiri_1,openpose,2,0.066094,ok,1,gt_bbox_iou,0.814000,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,545.192000,263.079000,,,,0.025000,
SP_T_DudukBerdiri_1,openpose,2,0.066094,ok,1,gt_bbox_iou,0.814000,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,525.515000,263.074000,,,,0.025000,
SP_T_DudukBerdiri_1,openpose,2,0.066094,ok,1,gt_bbox_iou,0.814000,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,554.922000,270.848000,,,,0.035000,
SP_T_DudukBerdiri_1,openpose,2,0.066094,ok,1,gt_bbox_iou,0.814000,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,498.077000,272.780000,,,,0.035000,
SP_T_DudukBerdiri_1,openpose,2,0.066094,ok,1,gt_bbox_iou,0.814000,5,left_shoulder,1,1,2.000000,572.620000,358.990000,2.000000,566.680000,347.208000,13.194663,47.829510,1,0.079000,0.783580
SP_T_DudukBerdiri_1,openpose,2,0.066094,ok,1,gt_bbox_iou,0.814000,6,right_shoulder,1,1,2.000000,475.990000,343.950000,2.000000,476.623000,341.350000,2.675946,47.829510,1,0.079000,0.990019
SP_T_DudukBerdiri_1,openpose,2,0.066094,ok,1,gt_bbox_iou,0.814000,7,left_elbow,1,1,2.000000,596.270000,442.550000,2.000000,590.226000,431.516000,12.580902,47.829510,1,0.072000,0.765727
