video_name,algorithm,frame_idx,timestamp_sec,status,matched_pred_found,match_method,matched_pred_score,keypoint_idx,keypoint_name,is_active,is_eval_joint,gt_v,gt_x,gt_y,pred_v,pred_x,pred_y,distance_px,pck_threshold_px,pck_correct,oks_sigma,oks_term
SP_R_PushUp_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.569824,0,nose,0,0,0.000000,0.000000,0.000000,2.000000,816.259583,231.596130,,,,0.026000,
SP_R_PushUp_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.569824,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,831.013000,224.219421,,,,0.025000,
SP_R_PushUp_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.569824,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,816.259583,209.465988,,,,0.025000,
SP_R_PushUp_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.569824,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,786.752747,187.335846,,,,0.035000,
SP_R_PushUp_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.569824,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,779.376038,187.335846,,,,0.035000,
SP_R_PushUp_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.569824,5,left_shoulder,1,1,2.000000,748.590000,210.120000,2.000000,749.869141,224.219421,14.157326,66.709986,1,0.079000,0.865602
SP_R_PushUp_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.569824,6,right_shoulder,1,1,2.000000,669.780000,214.040000,2.000000,712.985596,202.089279,44.827929,66.709986,1,0.079000,0.235257
SP_R_PushUp_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.569824,7,left_elbow,1,1,2.000000,752.500000,306.500000,2.000000,757.245850,327.493439,21.523187,66.709986,1,0.072000,0.669247
SP_R_PushUp_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.569824,8,right_elbow,1,1,2.000000,672.550000,335.950000,2.000000,676.101990,334.870148,3.712508,66.709986,1,0.072000,0.988122
SP_R_PushUp_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.569824,9,left_wrist,1,1,2.000000,765.200000,419.940000,2.000000,764.622559,416.014008,3.968231,66.709986,1,0.062000,0.981758
SP_R_PushUp_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.569824,10,right_wrist,1,1,2.000000,686.290000,463.290000,2.000000,683.478699,445.520874,17.990143,66.709986,1,0.062000,0.684967
SP_R_PushUp_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.569824,11,left_hip,1,0,0.000000,544.790000,246.260000,2.000000,572.828003,283.233124,,,,0.107000,
SP_R_PushUp_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.569824,12,right_hip,1,1,2.000000,523.920000,251.640000,2.000000,543.321106,246.349564,20.109491,66.709986,1,0.107000,0.853219
SP_R_PushUp_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.569824,13,left_knee,1,0,0.000000,434.350000,341.950000,2.000000,491.684113,357.000305,,,,0.087000,
SP_R_PushUp_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.569824,14,right_knee,1,1,2.000000,444.160000,323.400000,2.000000,469.553986,320.116730,25.605358,66.709986,1,0.087000,0.677539
SP_R_PushUp_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.569824,15,left_ankle,1,0,0.000000,361.860000,366.480000,2.000000,388.410095,364.377014,,,,0.089000,
SP_R_PushUp_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.569824,16,right_ankle,1,1,2.000000,325.750000,361.440000,2.000000,366.279968,371.753723,41.821660,66.709986,1,0.089000,0.370699
SP_R_PushUp_1,hrnet,1,0.033510,ok,1,gt_bbox_iou,0.576901,0,nose,0,0,0.000000,0.000000,0.000000,2.000000,816.522705,232.537888,,,,0.026000,
SP_R_PushUp_1,hrnet,1,0.033510,ok,1,gt_bbox_iou,0.576901,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,823.882812,225.177780,,,,0.025000,
SP_R_PushUp_1,hrnet,1,0.033510,ok,1,gt_bbox_iou,0.576901,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,816.522705,210.457550,,,,0.025000,
SP_R_PushUp_1,hrnet,1,0.033510,ok,1,gt_bbox_iou,0.576901,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,809.162598,195.737320,,,,0.035000,
SP_R_PushUp_1,hrnet,1,0.033510,ok,1,gt_bbox_iou,0.576901,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,787.082214,188.377197,,,,0.035000,
SP_R_PushUp_1,hrnet,1,0.033510,ok,1,gt_bbox_iou,0.576901,5,left_shoulder,1,1,2.000000,748.590000,210.120000,2.000000,750.281677,217.817657,7.881352,66.709986,1,0.079000,0.956256
SP_R_PushUp_1,hrnet,1,0.033510,ok,1,gt_bbox_iou,0.576901,6,right_shoulder,1,1,2.000000,669.780000,214.040000,2.000000,713.481079,203.097427,45.050241,66.709986,1,0.079000,0.231896
